"Inbound No","STO No","ASN No","Inbound Location","PO No","GRN No","Created Date","GRN Date","Material Received Date","GRN Value","Inbound Type","Invoice No","Vendor Code","SKU Code","SKU Name","Lot Code","Transporter Name","Tracking No","Lot MRP","Lot Expiry","Bin Location","Unit Price","MRP","Recieved Qty","Expected Qty","Lottable 03","Lottable 04","Lottable 05","Lottable 06","Lottable 07","Vendor SKU Code","Brand","Damage Qty","Putaway Done","GRN Value Without Tax","GRN Value With Tax","IgpCode ","INBD_COST","Open Qty","Status","TaxGrpCode","LineTaxamount","External PO Code","Userid","Cust Ret No"
"SDL000001118","","","Scootsy SDL Delhivery","SDL1270","SDL000001110","28/03/2022 11:50 AM","28/03/2022 05:47 PM","28/03/2022 12:00 AM","414313.00","With PO","21-22/0404","1N60003445 - MAYA AGROVET","7008","MAYA ROASTED GRAM 200G","SDL000005847","","","34","22/09/2022 12:00 AM","PR-DAMAGE","21.44000","29.00000","60.000","60.000","","","","","","7008","B1","0.000","No","1350.60","1418.13","SDL000001109","22.51000","0.000","Confirmed","5003","67.53","PGN1341","Inbound1",""
"SDL000001118","","","Scootsy SDL Delhivery","SDL1270","SDL000001110","28/03/2022 11:50 AM","28/03/2022 05:47 PM","28/03/2022 12:00 AM","414313.00","With PO","21-22/0404","1N60003445 - MAYA AGROVET","7081","MAYA WHO SPICE GREEN CARDAMOM 25G","SDL000005688","","","67","22/09/2022 12:00 AM","STAGING","42.34200","88.00000","50.000","50.000","","","","","","7081","Default","0.000","No","2117.00","2222.85","SDL000001109","42.34000","0.000","Confirmed","5003","105.85","PGN1341","Inbound1",""
"SDL000001118","","","Scootsy SDL Delhivery","SDL1270","SDL000001110","28/03/2022 11:50 AM","28/03/2022 05:47 PM","28/03/2022 12:00 AM","414313.00","With PO","21-22/0404","1N60003445 - MAYA AGROVET","7076","MAYA SUGAR MEDIUM 1 KG","SDL000005750","","","67","21/03/2023 12:00 AM","STAGING","42.69300","63.00000","90.000","90.000","","","","","","7076","Default","0.000","No","3842.10","4034.21","SDL000001109","42.69000","0.000","Confirmed","5003","192.11","PGN1341","Inbound1",""
"SDL000001118","","","Scootsy SDL Delhivery","SDL1270","SDL000001110","28/03/2022 11:50 AM","28/03/2022 05:47 PM","28/03/2022 12:00 AM","414313.00","With PO","21-22/0404","1N60003445 - MAYA AGROVET","7027","MAYA PISTA SALTED 200G","SDL000005796","","","326","21/09/2022 12:00 AM","STAGING","193.98800","283.00000","48.000","50.000","","","","","","7027","B1","0.000","No","9311.52","10428.90","SDL000001109","193.99000","2.000","Confirmed","5004","1117.38","PGN1341","Inbound1",""
"SDL000001118","","","Scootsy SDL Delhivery","SDL1270","SDL000001110","28/03/2022 11:50 AM","28/03/2022 05:47 PM","28/03/2022 12:00 AM","414313.00","With PO","21-22/0404","1N60003445 - MAYA AGROVET","7072","MAYA SALT BLACK 100GM","SDL000005668","","","10","22/09/2022 12:00 AM","STAGING","11.82700","16.00000","50.000","50.000","","","","","","7072","Default","0.000","No","345.50","345.50","SDL000001109","6.91000","0.000","Confirmed","5001","0.00","PGN1341","Inbound1",""
"SDL000001118","","","Scootsy SDL Delhivery","SDL1270","SDL000001110","28/03/2022 11:50 AM","28/03/2022 05:47 PM","28/03/2022 12:00 AM","414313.00","With PO","21-22/0404","1N60003445 - MAYA AGROVET","7053","MAYA RAJMA KASHMIRI RED 500G","SDL000005697","","","99","21/09/2022 12:00 AM","STAGING","66.10800","85.00000","60.000","60.000","","","","","","7053","Default","0.000","No","3966.48","3966.48","SDL000001109","66.10800","0.000","Confirmed","5001","0.00","PGN1341","Inbound1",""
"SDL000001118","","","Scootsy SDL Delhivery","SDL1270","SDL000001110","28/03/2022 11:50 AM","28/03/2022 05:47 PM","28/03/2022 12:00 AM","414313.00","With PO","21-22/0404","1N60003445 - MAYA AGROVET","7025","MAYA CASHEW PREMIUM 200G","SDL000005647","","","277","21/09/2022 12:00 AM","STAGING","175.78200","253.00000","50.000","60.000","","","","","","7025","B1","0.000","No","8789.00","9228.45","SDL000001109","175.78000","10.000","Confirmed","5003","439.45","PGN1341","Inbound1",""
"SDL000001118","","","Scootsy SDL Delhivery","SDL1270","SDL000001110","28/03/2022 11:50 AM","28/03/2022 05:47 PM","28/03/2022 12:00 AM","414313.00","With PO","21-22/0404","1N60003445 - MAYA AGROVET","7091","MAYA WHO SPICE MUSTARD BIG 100G","SDL000005729","","","19","22/09/2022 12:00 AM","STAGING","11.85000","16.00000","50.000","50.000","","","","","","7091","Default","0.000","No","592.50","622.13","SDL000001109","11.85000","0.000","Confirmed","5003","29.63","PGN1341","Inbound1",""
"SDL000001118","","","Scootsy SDL Delhivery","SDL1270","SDL000001110","28/03/2022 11:50 AM","28/03/2022 05:47 PM","28/03/2022 12:00 AM","414313.00","With PO","21-22/0404","1N60003445 - MAYA AGROVET","7096","MAYA CHIRONJI 100G","SDL000005788","","","236","22/09/2022 12:00 AM","STAGING","149.67800","55.00000","70.000","70.000","","","","","","7096","Default","0.000","No","10477.60","11001.48","SDL000001109","149.68000","0.000","Confirmed","5003","523.88","PGN1341","Inbound1",""
"SDL000001118","","","Scootsy SDL Delhivery","SDL1270","SDL000001110","28/03/2022 11:50 AM","28/03/2022 05:47 PM","28/03/2022 12:00 AM","414313.00","With PO","21-22/0404","1N60003445 - MAYA AGROVET","7028","MAYA PISTA PLAIN 100G","SDL000005754","","","266","19/09/2022 12:00 AM","STAGING","158.49800","180.00000","50.000","50.000","","","","","","7028","B1","0.000","No","7925.00","8876.00","SDL000001109","158.50000","0.000","Confirmed","5004","951.00","PGN1341","Inbound1",""
"SDL000001118","","","Scootsy SDL Delhivery","SDL1270","SDL000001110","28/03/2022 11:50 AM","28/03/2022 05:47 PM","28/03/2022 12:00 AM","414313.00","With PO","21-22/0404","1N60003445 - MAYA AGROVET","7103","MAYA WHOLE TEJ PATTA PP 50G","SDL000005804","","","15","22/09/2022 12:00 AM","STAGING","11.86300","14.00000","50.000","50.000","","","","","","7103","Default","0.000","No","593.00","622.65","SDL000001109","11.86000","0.000","Confirmed","5003","29.65","PGN1341","Inbound1",""
"SDL000001118","","","Scootsy SDL Delhivery","SDL1270","SDL000001110","28/03/2022 11:50 AM","28/03/2022 05:47 PM","28/03/2022 12:00 AM","414313.00","With PO","21-22/0404","1N60003445 - MAYA AGROVET","7036","MAYA BAJRA 1 KG","SDL000005678","","","59","11/09/2022 12:00 AM","STAGING","39.56400","46.00000","58.000","60.000","","","","","","7036","B1","0.000","No","2294.48","2294.48","SDL000001109","39.56000","0.000","Confirmed","5001","0.00","PGN1341","Inbound1",""
"SDL000001118","","","Scootsy SDL Delhivery","SDL1270","SDL000001110","28/03/2022 11:50 AM","28/03/2022 05:47 PM","28/03/2022 12:00 AM","414313.00","With PO","21-22/0404","1N60003445 - MAYA AGROVET","7019","MAYA TOOR DAL PREMIUM 1 KG","SDL000005702","","","166","19/09/2022 12:00 AM","PR-DAMAGE","110.55500","167.00000","1.000","60.000","","","","","","7019","B1","0.000","No","110.56","110.56","SDL000001109","110.55500","0.000","Confirmed","5001","0.00","PGN1341","Inbound1",""
"SDL000001118","","","Scootsy SDL Delhivery","SDL1270","SDL000001110","28/03/2022 11:50 AM","28/03/2022 05:47 PM","28/03/2022 12:00 AM","414313.00","With PO","21-22/0404","1N60003445 - MAYA AGROVET","11104","MAYA JAVITRI MACE WHOLE 50 GM","SDL000005767","","","247","19/09/2022 12:00 AM","STAGING","157.13300","50.00000","48.000","48.000","","","","","","11104","Default","0.000","No","7542.24","7919.35","SDL000001109","157.13000","0.000","Confirmed","5003","377.11","PGN1341","Inbound1",""
"SDL000001118","","","Scootsy SDL Delhivery","SDL1270","SDL000001110","28/03/2022 11:50 AM","28/03/2022 05:47 PM","28/03/2022 12:00 AM","414313.00","With PO","21-22/0404","1N60003445 - MAYA AGROVET","7074","MAYA RAVA 500G","SDL000005652","","","31","21/06/2022 12:00 AM","STAGING","20.44400","26.00000","60.000","60.000","","","","","","7074","Default","0.000","No","1226.40","1226.40","SDL000001109","20.44000","0.000","Confirmed","5001","0.00","PGN1341","Inbound1",""
"SDL000001118","","","Scootsy SDL Delhivery","SDL1270","SDL000001110","28/03/2022 11:50 AM","28/03/2022 05:47 PM","28/03/2022 12:00 AM","414313.00","With PO","21-22/0404","1N60003445 - MAYA AGROVET","7078","MAYA SUGAR MISHRI DANA 100GM","SDL000005746","","","13","22/09/2022 12:00 AM","STAGING","7.96600","14.00000","50.000","50.000","","","","","","7078","Default","0.000","No","398.50","418.43","SDL000001109","7.97000","0.000","Confirmed","5003","19.93","PGN1341","Inbound1",""
"SDL000001118","","","Scootsy SDL Delhivery","SDL1270","SDL000001110","28/03/2022 11:50 AM","28/03/2022 05:47 PM","28/03/2022 12:00 AM","414313.00","With PO","21-22/0404","1N60003445 - MAYA AGROVET","7075","MAYA RAVA 1 KG","SDL000005793","","","59","21/09/2022 12:00 AM","STAGING","39.07100","49.00000","60.000","60.000","","","","","","7075","Default","0.000","No","2344.20","2344.20","SDL000001109","39.07000","0.000","Confirmed","5001","0.00","PGN1341","Inbound1",""
"SDL000001118","","","Scootsy SDL Delhivery","SDL1270","SDL000001110","28/03/2022 11:50 AM","28/03/2022 05:47 PM","28/03/2022 12:00 AM","414313.00","With PO","21-22/0404","1N60003445 - MAYA AGROVET","7020","MAYA URAD DAL PREMIUM 500G","SDL000005759","","","88","19/09/2022 12:00 AM","STAGING","56.55800","82.00000","59.000","60.000","","","","","","7020","B1","0.000","No","3457.40","3457.40","SDL000001109","58.60000","1.000","Confirmed","5001","0.00","PGN1341","Inbound1",""
"SDL000001118","","","Scootsy SDL Delhivery","SDL1270","SDL000001110","28/03/2022 11:50 AM","28/03/2022 05:47 PM","28/03/2022 12:00 AM","414313.00","With PO","21-22/0404","1N60003445 - MAYA AGROVET","7013","MAYA MASOOR WHOLE 500G","SDL000005825","","","71","19/09/2022 12:00 AM","STAGING","47.00900","66.00000","60.000","60.000","","","","","","7013","B1","0.000","No","2820.54","2820.54","SDL000001109","47.00900","0.000","Confirmed","5001","0.00","PGN1341","Inbound2",""
"SDL000001118","","","Scootsy SDL Delhivery","SDL1270","SDL000001110","28/03/2022 11:50 AM","28/03/2022 05:47 PM","28/03/2022 12:00 AM","414313.00","With PO","21-22/0404","1N60003445 - MAYA AGROVET","7100","MAYA SPICE WHO CHILLI BEDGI 100G","SDL000005687","","","77","22/09/2022 12:00 AM","STAGING","49.36200","63.00000","50.000","50.000","","","","","","7100","Default","0.000","No","2439.00","2560.95","SDL000001109","48.78000","0.000","Confirmed","5003","121.95","PGN1341","Inbound1",""
"SDL000001118","","","Scootsy SDL Delhivery","SDL1270","SDL000001110","28/03/2022 11:50 AM","28/03/2022 05:47 PM","28/03/2022 12:00 AM","414313.00","With PO","21-22/0404","1N60003445 - MAYA AGROVET","7022","MAYA BADAM AMERICAN 500G","SDL000005717","","","541","19/09/2022 12:00 AM","STAGING","321.82500","464.00000","100.000","100.000","","","","","","7022","B1","0.000","No","32183.00","36044.96","SDL000001109","321.83000","0.000","Confirmed","5004","3861.96","PGN1341","Inbound1",""
"SDL000001118","","","Scootsy SDL Delhivery","SDL1270","SDL000001110","28/03/2022 11:50 AM","28/03/2022 05:47 PM","28/03/2022 12:00 AM","414313.00","With PO","21-22/0404","1N60003445 - MAYA AGROVET","7050","MAYA KABULI CHANA BIG 500G","SDL000005777","","","92","21/09/2022 12:00 AM","STAGING","61.05200","94.00000","60.000","60.000","","","","","","7050","Default","0.000","No","3663.12","3663.12","SDL000001109","61.05200","0.000","Confirmed","5001","0.00","PGN1341","Inbound1",""
"SDL000001118","","","Scootsy SDL Delhivery","SDL1270","SDL000001110","28/03/2022 11:50 AM","28/03/2022 05:47 PM","28/03/2022 12:00 AM","414313.00","With PO","21-22/0404","1N60003445 - MAYA AGROVET","7149","MAYA SURTI MURMURA 200G","SDL000005660","","","24","22/09/2022 12:00 AM","STAGING","16.37000","20.00000","100.000","100.000","","","","","","7149","Default","0.000","No","1637.00","1637.00","SDL000001109","16.37000","0.000","Confirmed","5001","0.00","PGN1341","Inbound1",""
"SDL000001117","","","Scootsy SDL Delhivery","SDL1650","SDL000001089","28/03/2022 11:33 AM","28/03/2022 11:51 AM","28/03/2022 11:51 AM","63481.00","With PO","R1099032200029(S6615)","1N60000193 - READY ROTI INDIA PRIVATE LIMITED-GURGAON","3416","HARVEST GOLD WHOLE WHEAT BREAD - 450 GM PACKET","SDL000005575","","","45","02/04/2022 12:00 AM","CROSSDOCK","32.00000","40.00000","77.000","426.000","","","","","","3416","Default","0.000","No","2541.00","2541.00","SDL000001112","33.00000","11.000","Confirmed","5001","0.00","PGN1772","Inbound2",""
"SDL000001117","","","Scootsy SDL Delhivery","SDL1650","SDL000001089","28/03/2022 11:33 AM","28/03/2022 11:51 AM","28/03/2022 11:51 AM","63481.00","With PO","R1099032200029(S6615)","1N60000193 - READY ROTI INDIA PRIVATE LIMITED-GURGAON","2449","HARVEST GOLD SWEET BUNS 140G POUCH","SDL000005637","","","18","03/04/2022 12:00 AM","CROSSDOCK","12.30000","15.00000","271.000","275.000","","","","","","2449","Default","0.000","No","3471.51","3471.51","SDL000001112","12.81000","4.000","Confirmed","5001","0.00","PGN1772","Inbound2",""
"SDL000001117","","","Scootsy SDL Delhivery","SDL1650","SDL000001089","28/03/2022 11:33 AM","28/03/2022 11:51 AM","28/03/2022 11:51 AM","63481.00","With PO","R1099032200029(S6615)","1N60000193 - READY ROTI INDIA PRIVATE LIMITED-GURGAON","2447","HARVEST GOLD MULTIGRAIN BREAD 450G POUCH","SDL000005644","","","60","03/04/2022 12:00 AM","CROSSDOCK","44.00000","55.00000","111.000","119.000","","","","","","2447","Default","0.000","No","5061.60","5061.60","SDL000001112","45.60000","8.000","Confirmed","5001","0.00","PGN1772","Inbound2",""
"SDL000001117","","","Scootsy SDL Delhivery","SDL1650","SDL000001089","28/03/2022 11:33 AM","28/03/2022 11:51 AM","28/03/2022 11:51 AM","63481.00","With PO","R1099032200029(S6615)","1N60000193 - READY ROTI INDIA PRIVATE LIMITED-GURGAON","3416","HARVEST GOLD WHOLE WHEAT BREAD - 450 GM PACKET","SDL000005646","","","45","03/04/2022 12:00 AM","CROSSDOCK","32.00000","40.00000","338.000","426.000","","","","","","3416","Default","0.000","No","11154.00","11154.00","SDL000001112","33.00000","11.000","Confirmed","5001","0.00","PGN1772","Inbound2",""
